Spectrum Name:	
347	2973
348	3023
349	3078
350	2939
351	3024
352	2989
353	3056
354	3008
355	2983
356	2817
357	2886
358	2836
359	2820
360	2882
361	2703
362	2736
363	2687
364	2719
365	2631
366	2594
367	2544
368	2458
369	2481
370	2502
371	2448
372	2459
373	2365
374	2333
375	2410
376	2373
377	2260
378	2398
379	2262
380	2266
381	2306
382	2279
383	2269
384	2288
385	2328
386	2291
387	2332
388	2242
389	2378
390	2339
391	2303
392	2385
393	2446
394	2424
395	2552
396	2506
397	2561
398	2539
399	2641
400	2736
401	2617
402	2842
403	2851
404	2853
405	2819
406	2968
407	3072
408	3031
409	3178
410	3167
411	3243
412	3200
413	3264
414	3362
415	3371
416	3545
417	3452
418	3460
419	3531
420	3547
421	3631
422	3703
423	3751
424	3664
425	3698
426	3707
427	3719
428	3805
429	3818
430	3855
431	3831
432	3829
433	3802
434	3676
435	3760
436	3687
437	3568
438	3582
439	3649
440	3518
441	3353
442	3310
443	3299
444	3176
445	3229
446	3092
447	2965
448	2834
449	2803
450	2787
451	2679
452	2680
453	2480
454	2520
455	2452
456	2525
457	2348
458	2214
459	2326
460	2221
461	2257
462	2145
463	2233
464	2220
465	2191
466	2273
467	2212
468	2260
469	2161
470	2260
471	2291
472	2302
473	2248
474	2352
475	2448
476	2478
477	2419
478	2442
479	2488
480	2481
481	2379
482	2445
483	2401
484	2441
485	2410
486	2403
487	2372
488	2373
489	2264
490	2197
491	2156
492	2105
493	2055
494	2043
495	1976
496	1869
497	1810
498	1697
499	1531
500	1549
501	1397
502	1421
503	1347
504	1135
505	1090
506	1058
507	973
508	830
509	818
510	778
511	657
512	604
513	555
514	524
515	476
516	417
517	375
518	371
519	336
520	288
521	265
522	226
523	217
524	217
525	169
526	169
527	174
528	150
529	143
530	136
531	151
532	121
533	114
534	105
535	128
536	109
537	102
538	98
539	86
540	95
541	80
542	99
543	83
544	78
545	98
546	100
547	87
548	106
549	81
550	82
551	94
552	90
553	82
554	95
555	100
556	94
557	93
558	88
559	75
560	78
561	87
562	82
563	85
564	90
565	82
566	96
567	84
568	84
569	98
570	102
571	80
572	92
573	76
574	84
575	92
576	99
577	104
578	85
579	66
580	63
581	77
582	74
583	82
584	85
585	70
586	74
587	73
588	62
589	77
590	68
591	80
592	66
593	83
594	65
595	71
596	70
597	67
598	82
599	66
600	55
601	76
602	68
603	88
604	80
605	83
606	67
607	78
608	58
609	74
610	63
611	69
612	60
613	75
614	77
615	53
616	76
617	56
618	65
619	63
620	75
621	57
622	68
623	74
624	57
625	57
626	66
627	59
628	65
629	68
630	75
631	58
632	60
633	69
634	57
635	63
636	61
637	64
638	57
639	55
640	54
641	73
642	66
643	56
644	66
645	68
646	73
647	67
648	63
649	66
650	54
651	62
652	57
653	64
654	67
655	55
656	64
657	54
658	58
659	48
660	56
661	66
662	54
663	56
664	54
665	50
666	54
667	49
668	58
669	59
670	49
671	47
672	61
673	56
674	61
675	64
676	52
677	51
678	59
679	51
680	67
681	54
682	41
683	47
684	48
685	49
686	49
687	42
688	60
689	43
690	63
691	58
692	49
693	56
694	45
695	55
696	48
697	47
698	56
699	56
700	51
701	51
702	36
703	50
704	54
705	62
706	58
707	37
708	57
709	43
710	47
711	53
712	55
713	54
714	39
715	53
716	58
717	47
718	50
719	43
720	48
721	58
722	54
723	50
724	47
725	55
726	41
727	42
728	47
729	47
730	38
731	43
732	43
733	47
734	51
735	54
736	49
737	44
738	43
739	38
740	41
741	32
742	37
743	41
744	36
745	33
746	42
747	19
748	26
749	28
750	36
751	28
752	32
753	31
754	45
755	45
756	42
757	36
758	40
759	36
760	30
761	40
762	29
763	22
764	23
765	31
766	35
767	33
768	40
769	31
770	28
771	27
772	24
773	28
774	30
775	26
776	26
777	31
778	26
779	31
780	28
781	33
782	28
783	30
784	28
785	35
786	23
787	26
788	30
789	33
790	26
791	36
792	42
793	32
794	31
795	29
796	35
797	27
798	31
799	29
800	32
801	34
802	44
803	31
804	32
805	31
806	29
807	31
808	25
809	16
810	35
811	24
812	29
813	29
814	27
815	26
816	21
817	17
818	25
819	20
820	22
821	16
822	16
823	25
824	10
825	15
826	10
827	12
828	17
829	8
830	14
831	8
832	8
833	9
834	8
835	6
836	6
837	4
838	7
839	10
840	2
841	4
842	7
843	3
844	4
845	9
846	2
847	2
848	3
849	4
850	3
851	3
852	2
853	4
854	4
855	2
856	3
857	3
858	4
859	2
860	0
861	3
862	1
863	2
864	2
865	1
866	2
867	1
868	2
869	4
870	5
871	2
872	4
873	4
874	1
875	1
876	0
877	0
878	1
879	2
880	2
881	0
882	4
883	1
884	2
885	0
886	1
887	4
888	1
889	0
890	2
891	2
892	2
893	0
894	1
895	1
896	0
897	2
898	1
899	2
900	0
901	1
902	1
903	1
904	2
905	1
906	0
907	1
908	1
909	1
910	0
911	0
912	0
913	1
914	0
915	1
916	2
917	0
918	0
919	0
920	1
921	0
922	2
923	1
924	3
925	1
926	0
927	0
928	0
929	1
930	0
931	0
932	1
933	0
934	1
935	0
936	1
937	0
938	1
939	1
940	0
941	0
942	1
943	3
944	0
945	1
946	1
947	1
948	1
949	0
950	0
951	1
952	0
953	0
954	0
955	1
956	0
957	0
958	1
959	1
960	0
961	0
962	2
963	1
964	0
965	0
966	1
967	2
968	0
969	0
970	2
971	0
972	0
973	0
974	0
975	0
976	0
977	0
978	0
979	0
980	0
981	0
982	0
983	1
984	0
985	1
986	1
987	0
988	0
989	0
990	0
991	1
992	0
993	0
994	1
995	2
996	1
997	0
998	1
999	0
1000	1
1001	0
1002	1
1003	0
1004	0
1005	0
1006	0
1007	0
1008	0
1009	1
1010	0
1011	0
1012	0
1013	2
1014	0
1015	0
1016	0
1017	0
1018	1
1019	0
1020	0
1021	0
1022	0
1023	0
