Spectrum Name:	
338	3215
339	3349
340	3358
341	3276
342	3244
343	3284
344	3349
345	3322
346	3236
347	3313
348	3307
349	3352
350	3168
351	3262
352	3276
353	3220
354	3318
355	3268
356	3389
357	3309
358	3178
359	3260
360	3219
361	3362
362	3234
363	3417
364	3256
365	3209
366	3284
367	3371
368	3335
369	3248
370	3263
371	3373
372	3235
373	3425
374	3284
375	3272
376	3263
377	3319
378	3189
379	3379
380	3284
381	3164
382	3284
383	3186
384	3192
385	3130
386	3095
387	3130
388	3065
389	2931
390	2944
391	2949
392	2904
393	2812
394	2705
395	2747
396	2677
397	2558
398	2432
399	2444
400	2437
401	2344
402	2319
403	2168
404	2199
405	2166
406	2061
407	2086
408	2078
409	1993
410	1941
411	2013
412	1954
413	1911
414	1846
415	1908
416	1931
417	1828
418	1940
419	1911
420	1900
421	1885
422	1918
423	2006
424	2047
425	2069
426	2195
427	2242
428	2276
429	2270
430	2299
431	2437
432	2417
433	2591
434	2638
435	2791
436	2815
437	2993
438	3059
439	3148
440	3276
441	3348
442	3455
443	3525
444	3629
445	3863
446	3858
447	3999
448	4016
449	4326
450	4260
451	4433
452	4512
453	4724
454	4764
455	4864
456	4920
457	5047
458	4961
459	5147
460	5132
461	5093
462	5273
463	5196
464	5337
465	5363
466	5233
467	5201
468	5079
469	4991
470	5120
471	4770
472	4735
473	4789
474	4545
475	4474
476	4375
477	4165
478	3892
479	3901
480	3774
481	3431
482	3332
483	3177
484	2993
485	2681
486	2639
487	2554
488	2396
489	2186
490	1983
491	1823
492	1731
493	1559
494	1569
495	1413
496	1225
497	1135
498	1103
499	983
500	921
501	898
502	803
503	750
504	724
505	736
506	649
507	641
508	623
509	580
510	558
511	533
512	541
513	520
514	527
515	540
516	502
517	479
518	486
519	480
520	474
521	484
522	469
523	510
524	457
525	492
526	438
527	467
528	466
529	481
530	435
531	455
532	475
533	480
534	466
535	426
536	426
537	439
538	441
539	449
540	434
541	393
542	461
543	398
544	421
545	398
546	389
547	366
548	396
549	419
550	398
551	409
552	373
553	397
554	369
555	359
556	373
557	331
558	375
559	356
560	318
561	327
562	314
563	312
564	328
565	327
566	317
567	322
568	281
569	322
570	298
571	290
572	277
573	249
574	237
575	250
576	261
577	240
578	230
579	209
580	223
581	216
582	248
583	227
584	233
585	194
586	208
587	186
588	182
589	233
590	218
591	199
592	235
593	220
594	245
595	244
596	215
597	209
598	235
599	279
600	210
601	245
602	269
603	243
604	280
605	246
606	255
607	265
608	282
609	261
610	285
611	321
612	283
613	287
614	309
615	325
616	316
617	321
618	331
619	377
620	305
621	297
622	325
623	314
624	369
625	345
626	327
627	309
628	331
629	305
630	325
631	329
632	300
633	286
634	300
635	271
636	269
637	266
638	255
639	255
640	191
641	194
642	198
643	185
644	176
645	169
646	143
647	156
648	122
649	116
650	106
651	112
652	102
653	99
654	83
655	75
656	81
657	71
658	73
659	70
660	57
661	51
662	48
663	34
664	41
665	25
666	38
667	26
668	24
669	33
670	23
671	20
672	30
673	28
674	31
675	14
676	18
677	26
678	27
679	21
680	11
681	18
682	19
683	17
684	14
685	27
686	19
687	24
688	20
689	23
690	27
691	13
692	22
693	19
694	14
695	16
696	21
697	20
698	15
699	16
700	14
701	25
702	13
703	15
704	25
705	14
706	14
707	16
708	17
709	15
710	23
711	12
712	11
713	9
714	22
715	25
716	16
717	19
718	16
719	13
720	19
721	20
722	19
723	16
724	18
725	15
726	16
727	18
728	17
729	12
730	15
731	9
732	15
733	20
734	8
735	16
736	11
737	12
738	18
739	12
740	11
741	10
742	11
743	13
744	10
745	9
746	12
747	15
748	9
749	8
750	15
751	13
752	13
753	13
754	15
755	16
756	12
757	13
758	10
759	17
760	16
761	11
762	17
763	5
764	12
765	11
766	14
767	9
768	12
769	13
770	8
771	7
772	9
773	11
774	10
775	10
776	12
777	17
778	7
779	16
780	17
781	16
782	11
783	16
784	11
785	9
786	7
787	11
788	11
789	11
790	14
791	10
792	21
793	12
794	9
795	6
796	7
797	5
798	9
799	11
800	15
801	6
802	10
803	9
804	9
805	14
806	8
807	12
808	11
809	11
810	8
811	8
812	8
813	12
814	6
815	5
816	10
817	13
818	9
819	3
820	7
821	10
822	11
823	14
824	6
825	7
826	8
827	7
828	5
829	10
830	5
831	6
832	5
833	6
834	3
835	2
836	6
837	7
838	2
839	4
840	5
841	5
842	3
843	0
844	1
845	4
846	4
847	2
848	6
849	2
850	4
851	4
852	4
853	7
854	2
855	4
856	2
857	3
858	2
859	1
860	2
861	2
862	2
863	1
864	2
865	2
866	0
867	1
868	3
869	2
870	2
871	4
872	4
873	1
874	3
875	0
876	1
877	2
878	0
879	0
880	2
881	2
882	0
883	1
884	1
885	1
886	2
887	1
888	0
889	0
890	0
891	2
892	3
893	2
894	5
895	0
896	1
897	0
898	2
899	1
900	0
901	1
902	1
903	2
904	3
905	1
906	1
907	1
908	2
909	1
910	0
911	1
912	1
913	1
914	2
915	2
916	0
917	1
918	0
919	0
920	2
921	0
922	0
923	2
924	2
925	0
926	1
927	1
928	0
929	0
930	0
931	1
932	2
933	2
934	0
935	0
936	1
937	2
938	0
939	1
940	0
941	0
942	0
943	0
944	0
945	1
946	0
947	0
948	0
949	0
950	1
951	1
952	0
953	0
954	1
955	1
956	0
957	0
958	1
959	1
960	1
961	3
962	0
963	1
964	1
965	0
966	0
967	0
968	0
969	1
970	1
971	2
972	0
973	0
974	2
975	1
976	0
977	2
978	1
979	1
980	1
981	0
982	0
983	2
984	1
985	0
986	0
987	1
988	0
989	1
990	1
991	2
992	0
993	0
994	0
995	2
996	0
997	0
998	1
999	1
1000	0
1001	0
1002	0
1003	0
1004	0
1005	1
1006	0
1007	1
1008	0
1009	1
1010	0
1011	0
1012	1
1013	1
1014	0
1015	1
1016	0
1017	1
1018	0
1019	1
1020	1
1021	1
1022	0
1023	0
